sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
KRT20_g4	KRT20	929.73	360.84	929.73	360.84	-1.363	1.6182e+05	6.3062e+12	3.6844	0.00011462	0.99989	0.00022923	0.001257	False
EGFP_g3	EGFP	1599.2	589.69	1599.2	589.69	-1.4378	5.0956e+05	1.0847e+13	3.628	0.0001428	0.99986	0.00028561	0.001257	False
EGFP_g4	EGFP	1528.5	617.37	1528.5	617.37	-1.3065	4.1507e+05	1.0367e+13	3.6103	0.00015293	0.99985	0.00030585	0.001257	False
EGFP_g2	EGFP	2962.7	990.98	2962.7	990.98	-1.579	1.9438e+06	2.0095e+13	3.5732	0.00017629	0.99982	0.00035258	0.001257	False
EGFP_g5	EGFP	2538.4	946.27	2538.4	946.27	-1.4226	1.2674e+06	1.7217e+13	3.5651	0.00018187	0.99982	0.00036374	0.001257	False
EGFP_g1	EGFP	2406.4	938.82	2406.4	938.82	-1.357	1.0768e+06	1.6322e+13	3.5601	0.00018532	0.99981	0.00037065	0.001257	False
KRT20_g6	KRT20	1289.9	731.26	1289.9	731.26	-0.81798	1.5606e+05	8.7493e+12	3.5438	0.00019718	0.9998	0.00039437	0.001257	False
KRT20_g1	KRT20	1615.2	830.25	1615.2	830.25	-0.95929	3.081e+05	1.0956e+13	3.54	0.00020006	0.9998	0.00040012	0.001257	False
KRT20_g3	KRT20	1932.1	910.08	1932.1	910.08	-1.0852	5.2222e+05	1.3105e+13	3.5394	0.0002005	0.9998	0.00040101	0.001257	False
KRT20_g2	KRT20	2147.1	1067.6	2147.1	1067.6	-1.0073	5.8259e+05	1.4563e+13	3.5111	0.00022312	0.99978	0.00044624	0.001257	False
KRT20_g5	KRT20	3005.1	1353.9	3005.1	1353.9	-1.1497	1.3632e+06	2.0383e+13	3.4926	0.00023915	0.99976	0.00047831	0.001257	False
AAVS1_g9	AAVS1	665.71	639.72	665.71	639.72	-0.057366	337.75	4.5154e+12	3.4915	0.00024015	0.99976	0.00048029	0.001257	False
AAVS1_g6	AAVS1	773.2	754.68	773.2	754.68	-0.034944	171.62	5.2445e+12	3.4673	0.00026286	0.99974	0.00052573	0.001257	False
AAVS1_g4	AAVS1	841.09	816.41	841.09	816.41	-0.042916	304.58	5.705e+12	3.4575	0.00027265	0.99973	0.00054529	0.001257	False
CCR5_g9	CCR5	1126.8	1068.7	1126.8	1068.7	-0.076333	1689	7.6429e+12	3.4242	0.00030833	0.99969	0.00061666	0.001257	False
EGFP_g6	EGFP	2967.4	1760.6	2967.4	1760.6	-0.75284	7.2824e+05	2.0127e+13	3.4201	0.00031295	0.99969	0.00062589	0.001257	False
LRIG1_g6	LRIG1	1261.6	1246.4	1261.6	1246.4	-0.017474	115.54	8.5575e+12	3.3976	0.00033985	0.99966	0.0006797	0.001257	False
AAVS1_g3	AAVS1	1435.1	1416.7	1435.1	1416.7	-0.018596	169.14	9.7343e+12	3.3802	0.00036218	0.99964	0.00072436	0.001257	False
CCR5_g5	CCR5	1553.9	1533.8	1553.9	1533.8	-0.018785	202.31	1.054e+13	3.3693	0.00037682	0.99962	0.00075363	0.001257	False
CTRL0002_g2	CTRL	1645.4	1619	1645.4	1619	-0.023344	349.15	1.1161e+13	3.3623	0.00038652	0.99961	0.00077304	0.001257	False
PROM1_g5	PROM1	1838.7	1722.2	1838.7	1722.2	-0.09436	6783.5	1.2472e+13	3.3605	0.00038895	0.99961	0.0007779	0.001257	False
CTRL0001_g1	CTRL	1762.3	1700.9	1762.3	1700.9	-0.051121	1884.3	1.1954e+13	3.3581	0.00039238	0.99961	0.00078476	0.001257	False
ROSA26_g5	ROSA26	1788.7	1732.9	1788.7	1732.9	-0.045744	1560	1.2133e+13	3.355	0.00039678	0.9996	0.00079357	0.001257	False
CCR5_g2	CCR5	2151.8	1949	2151.8	1949	-0.14275	20565	1.4595e+13	3.3481	0.00040686	0.99959	0.00081372	0.001257	False
AAVS1_g2	AAVS1	1980.2	1893.6	1980.2	1893.6	-0.064441	3745	1.3431e+13	3.3445	0.00041209	0.99959	0.00082417	0.001257	False
PROM1_g3	PROM1	1939.6	1874.4	1939.6	1874.4	-0.049272	2122.8	1.3156e+13	3.3445	0.00041216	0.99959	0.00082432	0.001257	False
CTRL0008_g8	CTRL	1921.7	1897.9	1921.7	1897.9	-0.017989	283.82	1.3034e+13	3.3398	0.00041925	0.99958	0.0008385	0.001257	False
ROSA26_g10	ROSA26	2319.6	2086.3	2319.6	2086.3	-0.15289	27223	1.5733e+13	3.3396	0.00041947	0.99958	0.00083893	0.001257	False
ROSA26_g4	ROSA26	2280.9	2095.8	2280.9	2095.8	-0.12204	17131	1.5471e+13	3.336	0.00042495	0.99958	0.0008499	0.001257	False
AAVS1_g1	AAVS1	2237.6	2107.6	2237.6	2107.6	-0.086323	8452	1.5177e+13	3.3318	0.00043145	0.99957	0.00086289	0.001257	False
AAVS1_g8	AAVS1	2288.5	2234.2	2288.5	2234.2	-0.034608	1472.5	1.5522e+13	3.3187	0.00045226	0.99955	0.00090452	0.0012597	False
ROSA26_g6	ROSA26	2996.6	2577	2996.6	2577	-0.21759	88059	2.0326e+13	3.3165	0.00045582	0.99954	0.00091165	0.0012597	False
ROSA26_g2	ROSA26	2598.7	2504.6	2598.7	2504.6	-0.053205	4430	1.7627e+13	3.3045	0.00047575	0.99952	0.0009515	0.0012687	False
