sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g3	EGFP	533.06	922.13	533.06	922.13	0.78953	75687	14594	3.2207	0.99936	0.0006395	0.001279	0.05838	True
SOX9_g2	SOX9	9390.9	6047	9390.9	6047	-0.63495	5.5908e+06	1.1143e+06	3.1677	0.00076816	0.99923	0.0015363	0.05838	False
SOX9_g3	SOX9	9817.4	7419.2	9817.4	7419.2	-0.40401	2.8755e+06	1.192e+06	2.1965	0.014027	0.98597	0.028053	0.70424	False
SOX9_g5	SOX9	12368	9655.9	12368	9655.9	-0.35712	3.6784e+06	1.6922e+06	2.085	0.018533	0.98147	0.037065	0.70424	False
SOX9_g6	SOX9	18869	15323	18869	15323	-0.30032	6.2879e+06	3.2127e+06	1.9785	0.023938	0.97606	0.047876	0.71078	False
AAVS1_g10	AAVS1	3968	5017.7	3968	5017.7	0.33852	5.5086e+05	3.0195e+05	1.9101	0.97194	0.028057	0.056114	0.71078	True
LRIG1_g4	LRIG1	11387	13489	11387	13489	0.24443	2.21e+06	1.4927e+06	1.7208	0.95736	0.042643	0.085286	0.83391	True
mKate2_g1	mKate2	5144.7	6286.7	5144.7	6286.7	0.28918	6.5213e+05	4.4749e+05	1.7072	0.95611	0.04389	0.08778	0.83391	True
SOX9_g1	SOX9	10985	9107.5	10985	9107.5	-0.27036	1.7623e+06	1.4135e+06	1.5791	0.057159	0.94284	0.11432	0.96535	False
SOX9_g4	SOX9	5308.5	4352.3	5308.5	4352.3	-0.28647	4.5717e+05	4.6926e+05	1.3959	0.081376	0.91862	0.16275	0.99179	False
CCR5_g8	CCR5	12258	10479	12258	10479	-0.22618	1.5821e+06	1.6693e+06	1.3768	0.084292	0.91571	0.16858	0.99179	False
CTRL0009_g9	CTRL	7273	8405.6	7273	8405.6	0.20877	6.4136e+05	7.5628e+05	1.3023	0.9036	0.0964	0.1928	0.99179	True
KRT20_g3	KRT20	1607	1938.5	1607	1938.5	0.27044	54953	76946	1.1951	0.88398	0.11602	0.23203	0.99179	True
