sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
SOX9sh8	SOX9	1642.6	11114	1642.6	11114	2.7576	4.4851e+07	9.8398e+06	3.0193	0.99819	0.0018103	0.0036207	0.58293	True
SOX9sh6	SOX9	118.75	391.6	118.75	391.6	1.713	37224	32612	1.5109	0.91216	0.087842	0.17568	0.96551	True
KRT20sh8	KRT20	13934	6255.1	13934	6255.1	-1.1554	2.9482e+07	1.0286e+09	1.2271	0.10989	0.89011	0.21978	0.96551	False
mKatescrmsh3	mKatescrm	301.16	138.27	301.16	138.27	-1.1174	13265	2.4617e+05	1.096	0.13655	0.86345	0.27309	0.96551	False
mKatesh10	mKate	51.301	23.222	51.301	23.222	-1.1105	394.22	5288.1	1.0623	0.14405	0.85595	0.2881	0.96551	False
GFPsh2	GFP	271.71	727.26	271.71	727.26	1.4171	1.0377e+05	1.9684e+05	1.0268	0.79139	0.20861	0.41722	0.96551	True
CCR5ch2	CCR5	74.101	35.888	74.101	35.888	-1.0257	730.13	11725	1.0238	0.15296	0.84704	0.30592	0.96551	False
SOX9scrmsh8	SOX9scrm	10868	6726.9	10868	6726.9	-0.69202	8.5752e+06	5.9921e+08	1.0138	0.15533	0.84467	0.31066	0.96551	False
TCF4sh1	TCF4	646.01	351.49	646.01	351.49	-0.8762	43371	1.2934e+06	1.0036	0.1578	0.8422	0.31559	0.96551	False
SOX9sh3	SOX9	169.1	431.71	169.1	431.71	1.347	34482	70256	0.99076	0.78205	0.21795	0.43589	0.96551	True
KRT20sh3	KRT20	84.552	44.332	84.552	44.332	-0.91625	808.8	15608	0.97084	0.16581	0.83419	0.33163	0.96551	False
SOX9scrmsh3	SOX9scrm	206.15	112.94	206.15	112.94	-0.8624	4344.2	1.0804e+05	0.96393	0.16754	0.83246	0.33508	0.96551	False
POLRD2sh4	POLRD2	1180.9	706.15	1180.9	706.15	-0.74098	1.1268e+05	4.801e+06	0.95744	0.16917	0.83083	0.33834	0.96551	False
CCR5ch4	CCR5	13997	10054	13997	10054	-0.47728	7.7724e+06	1.0387e+09	0.92083	0.17857	0.82143	0.35714	0.96551	False
hSMARCC1sh2	hSMARCC1	802.77	501.38	802.77	501.38	-0.678	45417	2.0743e+06	0.913	0.18062	0.81938	0.36124	0.96551	False
GFPscrmsh8	GFPscrm	30.401	67.554	30.401	67.554	1.1265	690.19	1708.7	0.8988	0.76022	0.23978	0.47955	0.96551	True
CCR5ch3	CCR5	55.101	31.666	55.101	31.666	-0.78024	274.6	6172.4	0.89212	0.18616	0.81384	0.37233	0.96551	False
Prom1sh2	Prom1	88.352	52.777	88.352	52.777	-0.73252	632.79	17169	0.87569	0.1906	0.8094	0.3812	0.96551	False
MYCsh1	MYC	1221.7	829.65	1221.7	829.65	-0.55779	76862	5.1695e+06	0.86657	0.19309	0.80691	0.38618	0.96551	False
KRT20sh6	KRT20	1314.8	899.31	1314.8	899.31	-0.54747	86325	6.0646e+06	0.86395	0.19381	0.80619	0.38761	0.96551	False
LGR5sh1	LGR5	4712.1	3507.5	4712.1	3507.5	-0.42581	7.2548e+05	9.7338e+07	0.85085	0.19743	0.80257	0.39486	0.96551	False
MYCsh2	MYC	563.36	385.27	563.36	385.27	-0.54701	15858	9.6047e+05	0.83298	0.20243	0.79757	0.40485	0.96551	False
SOX9sh7	SOX9	5038.9	13860	5038.9	13860	1.4596	3.8908e+07	1.1262e+08	0.83124	0.7027	0.2973	0.5946	0.96551	True
LGR5sh7	LGR5	222.3	146.72	222.3	146.72	-0.59616	2856.6	1.2728e+05	0.82795	0.20385	0.79615	0.4077	0.96551	False
KRT20scrmsh6	KRT20scrm	1583.7	1149.5	1583.7	1149.5	-0.46196	94268	9.0887e+06	0.82645	0.20427	0.79573	0.40855	0.96551	False
CCR5ch9	CCR5	436.06	299.77	436.06	299.77	-0.53916	9287.1	5.5037e+05	0.81979	0.20617	0.79383	0.41233	0.96551	False
LGR5sh5	LGR5	388.56	269.16	388.56	269.16	-0.52802	7127.8	4.2832e+05	0.80978	0.20903	0.79097	0.41807	0.96551	False
KRT20sh9	KRT20	5791.3	4607.4	5791.3	4607.4	-0.32987	7.0083e+05	1.5242e+08	0.80952	0.20911	0.79089	0.41822	0.96551	False
SOX9scrmsh2	SOX9scrm	135.85	90.776	135.85	90.776	-0.57644	1016	43673	0.80207	0.21126	0.78874	0.42251	0.96551	False
mKatesh1	mKate	150.1	101.33	150.1	101.33	-0.56229	1189.3	54234	0.79725	0.21265	0.78735	0.42531	0.96551	False
KRT20sh7	KRT20	4925.8	4015.2	4925.8	4015.2	-0.29482	4.146e+05	1.072e+08	0.7841	0.21649	0.78351	0.43298	0.96551	False
LGR5sh9	LGR5	4038.5	3272.2	4038.5	3272.2	-0.30351	2.9367e+05	6.9599e+07	0.78031	0.2176	0.7824	0.43521	0.96551	False
POLRD2sh1	POLRD2	103.55	70.721	103.55	70.721	-0.54376	538.95	24227	0.77589	0.21891	0.78109	0.43781	0.96551	False
SOX9sh9	SOX9	2566	6437.7	2566	6437.7	1.3267	7.495e+06	2.5958e+07	0.75992	0.67715	0.32285	0.6457	0.96551	True
hAPCsh1	hAPC	7401.6	6386	7401.6	6386	-0.2129	5.1575e+05	2.5987e+08	0.75785	0.22427	0.77573	0.44854	0.96551	False
SOX9scrmsh10	SOX9scrm	8727.8	7618.8	8727.8	7618.8	-0.19603	6.1493e+05	3.719e+08	0.75608	0.2248	0.7752	0.4496	0.96551	False
GFPsh7	GFP	59.851	41.166	59.851	41.166	-0.52921	174.57	7382.4	0.7529	0.22575	0.77425	0.45151	0.96551	False
KRT20scrmsh9	KRT20scrm	2750.3	2261	2750.3	2261	-0.28255	1.1973e+05	3.0184e+07	0.75272	0.22581	0.77419	0.45162	0.96551	False
mKatescrmsh7	mKatescrm	41.801	28.499	41.801	28.499	-0.53695	88.464	3396.4	0.74949	0.22678	0.77322	0.45356	0.96551	False
TCF20sh2	TCF20	278.36	207.94	278.36	207.94	-0.41901	2479.2	2.0746e+05	0.73776	0.23033	0.76967	0.46066	0.96551	False
mKatesh2	mKate	84.552	60.165	84.552	60.165	-0.48408	297.35	15608	0.73586	0.23091	0.76909	0.46181	0.96551	False
hSMARCC2sh1	hSMARCC2	144.4	105.55	144.4	105.55	-0.44848	754.65	49861	0.73187	0.23212	0.76788	0.46425	0.96551	False
CCR5ch7	CCR5	1078.3	870.81	1078.3	870.81	-0.30796	21519	3.94e+06	0.72773	0.23339	0.76661	0.46678	0.96551	False
SOX9sh2	SOX9	164.35	122.44	164.35	122.44	-0.42172	878.29	66040	0.7208	0.23551	0.76449	0.47103	0.96551	False
CCR5ch5	CCR5	153.9	116.11	153.9	116.11	-0.40352	714.21	57260	0.70802	0.23947	0.76053	0.47894	0.96551	False
hSMARCD1sh2	hSMARCD1	105.45	79.165	105.45	79.165	-0.40916	345.51	25202	0.69873	0.24236	0.75764	0.48472	0.96551	False
mKatescrmsh6	mKatescrm	16.15	30.61	16.15	30.61	0.88217	104.55	440.25	0.68916	0.68514	0.31486	0.62972	0.96551	True
mKatesh8	mKate	49.401	36.944	49.401	36.944	-0.40959	77.593	4873.6	0.67657	0.24934	0.75066	0.49868	0.96551	False
POLRD2scrmsh1	POLRD2scrm	98.802	75.998	98.802	75.998	-0.37424	260	21880	0.67585	0.24957	0.75043	0.49914	0.96551	False
POLRD2scrmsh5	POLRD2scrm	346.76	283.94	346.76	283.94	-0.28743	1973.1	3.3445e+05	0.67033	0.25132	0.74868	0.50265	0.96551	False
KRT20scrmsh3	KRT20scrm	100.7	78.109	100.7	78.109	-0.36243	255.21	22803	0.66939	0.25162	0.74838	0.50325	0.96551	False
MYCscrmsh1	MYCscrm	1396.5	1235	1396.5	1235	-0.17723	13050	6.9141e+06	0.66444	0.2532	0.7468	0.50641	0.96551	False
POLRD2scrmsh2	POLRD2scrm	140.6	111.89	140.6	111.89	-0.32698	412.31	47056	0.65966	0.25474	0.74526	0.50947	0.96551	False
Prom1sh3	Prom1	151.05	121.39	151.05	121.39	-0.31313	440.06	54982	0.65394	0.25658	0.74342	0.51315	0.96551	False
hSMARCC2sh2	hSMARCC2	2074.8	1897.8	2074.8	1897.8	-0.12857	15663	1.6354e+07	0.65392	0.25658	0.74342	0.51317	0.96551	False
LGR5sh8	LGR5	84.552	66.499	84.552	66.499	-0.34194	162.96	15608	0.6512	0.25746	0.74254	0.51491	0.96551	False
Prom1sh7	Prom1	142.5	115.05	142.5	115.05	-0.30629	376.75	48448	0.6477	0.25859	0.74141	0.51718	0.96551	False
GFPscrmsh6	GFPscrm	30.401	56.999	30.401	56.999	0.88523	353.73	1708.7	0.64345	0.66193	0.33807	0.67614	0.96551	True
MYCsh5	MYC	215.65	178.38	215.65	178.38	-0.27234	694.5	1.1915e+05	0.64283	0.26017	0.73983	0.52033	0.96551	False
mKatesh5m	mKate	127.3	104.5	127.3	104.5	-0.28234	260.03	37925	0.62904	0.26466	0.73534	0.52933	0.96551	False
POLRD2sh2	POLRD2	35.151	27.444	35.151	27.444	-0.34591	29.698	2336.6	0.62801	0.265	0.735	0.53	0.96551	False
hAPCsh2	hAPC	642.21	572.1	642.21	572.1	-0.16651	2458	1.2769e+06	0.62436	0.2662	0.7338	0.53239	0.96551	False
POLRD2scrmsh4	POLRD2scrm	154.85	129.83	154.85	129.83	-0.25249	313.06	58030	0.61809	0.26826	0.73174	0.53652	0.96551	False
SOX9sh10	SOX9	1474.4	3182.4	1474.4	3182.4	1.1094	1.4586e+06	7.7803e+06	0.61234	0.61486	0.38514	0.77027	0.96551	True
mKatesh3	mKate	123.5	103.44	123.5	103.44	-0.25347	201.21	35510	0.61016	0.27088	0.72912	0.54175	0.96551	False
GFPscrmsh1	GFPscrm	497.81	447.55	497.81	447.55	-0.15323	1263.2	7.3399e+05	0.60539	0.27246	0.72754	0.54492	0.96551	False
Prom1sh9	Prom1	1297.7	1226.5	1297.7	1226.5	-0.08134	2534.5	5.8944e+06	0.60482	0.27265	0.72735	0.5453	0.96551	False
MYCsh4	MYC	54.151	44.332	54.151	44.332	-0.28285	48.204	5944.4	0.59998	0.27426	0.72574	0.54852	0.96551	False
SOX9scrmsh6	SOX9scrm	506.36	459.16	506.36	459.16	-0.14088	1114.1	7.6167e+05	0.59865	0.2747	0.7253	0.54941	0.96551	False
hSMARCA4sh1	hSMARCA4	184.3	159.39	184.3	159.39	-0.20835	310.46	84699	0.59772	0.27501	0.72499	0.55002	0.96551	False
SOX9scrmsh9	SOX9scrm	685.91	632.26	685.91	632.26	-0.11732	1439.1	1.4734e+06	0.5977	0.27502	0.72498	0.55004	0.96551	False
KRT20sh5	KRT20	67.451	55.943	67.451	55.943	-0.26555	66.218	9564	0.59616	0.27553	0.72447	0.55107	0.96551	False
GFPsh8m	GFP	179.55	157.27	179.55	157.27	-0.19	248.18	80029	0.5853	0.27917	0.72083	0.55834	0.96551	False
Prom1sh4	Prom1	723.91	678.71	723.91	678.71	-0.092897	1021.8	1.6567e+06	0.58529	0.27918	0.72082	0.55835	0.96551	False
GFPscrmsh4	GFPscrm	128.25	110.83	128.25	110.83	-0.20887	151.76	38542	0.58381	0.27967	0.72033	0.55935	0.96551	False
KRT20scrmsh4	KRT20scrm	104.5	89.72	104.5	89.72	-0.21777	109.25	24712	0.5816	0.28042	0.71958	0.56084	0.96551	False
mKatescrmsh8	mKatescrm	48.451	42.221	48.451	42.221	-0.19426	19.404	4673.2	0.53871	0.29504	0.70496	0.59008	0.96551	False
KRT20sh1	KRT20	99.752	89.72	99.752	89.72	-0.15131	50.318	22339	0.53728	0.29554	0.70446	0.59108	0.96551	False
Prom1sh10	Prom1	126.35	116.11	126.35	116.11	-0.12098	52.469	37313	0.52715	0.29905	0.70095	0.59809	0.96551	False
KRT20scrmsh2	KRT20scrm	165.3	154.11	165.3	154.11	-0.10055	62.67	66872	0.52518	0.29973	0.70027	0.59945	0.96551	False
GFPsh6m	GFP	181.45	169.94	181.45	169.94	-0.094033	66.273	81880	0.52497	0.2998	0.7002	0.5996	0.96551	False
POLRD2sh3	POLRD2	101.65	92.887	101.65	92.887	-0.12877	38.414	23273	0.52335	0.30036	0.69964	0.60073	0.96551	False
SOX9scrmsh4	SOX9scrm	307.81	296.6	307.81	296.6	-0.053304	62.737	2.5814e+05	0.52209	0.3008	0.6992	0.60161	0.96551	False
POLRD2scrmsh3	POLRD2scrm	164.35	154.11	164.35	154.11	-0.092281	52.485	66040	0.5196	0.30167	0.69833	0.60335	0.96551	False
hSATB2sh2	hSATB2	98.802	90.776	98.802	90.776	-0.12095	32.21	21880	0.51709	0.30255	0.69745	0.60509	0.96551	False
mKatescrmsh10	mKatescrm	32.301	28.499	32.301	28.499	-0.17487	7.2248	1947.1	0.51239	0.30419	0.69581	0.60838	0.96551	False
GFPsh9	GFP	36.101	61.221	36.101	61.221	0.74595	315.51	2474.9	0.50494	0.59947	0.40053	0.80107	0.96551	True
CCR5ch8	CCR5	78.852	73.887	78.852	73.887	-0.0926	12.322	13416	0.48915	0.31237	0.68763	0.62474	0.96551	False
SOX9scrmsh5	SOX9scrm	227.05	224.83	227.05	224.83	-0.014152	2.4777	1.3326e+05	0.48292	0.31458	0.68542	0.62915	0.96551	False
hSMARCC2sh3	hSMARCC2	107.35	184.72	107.35	184.72	0.77739	2992.8	26197	0.47799	0.57621	0.42379	0.84759	0.96551	True
mKatescrmsh5	mKatescrm	80.752	77.054	80.752	77.054	-0.066777	6.8366	14127	0.47272	0.31821	0.68179	0.63641	0.96551	False
KRT20sh4	KRT20	28.501	46.443	28.501	46.443	0.68547	160.97	1487	0.4653	0.58334	0.41666	0.83332	0.96551	True
Prom1sh8	Prom1	79.802	77.054	79.802	77.054	-0.049913	3.775	13769	0.46077	0.32248	0.67752	0.64497	0.96551	False
hAPCsh3	hAPC	119.7	118.22	119.7	118.22	-0.017832	1.0993	33181	0.45653	0.32401	0.67599	0.64801	0.96551	False
LGR5sh2	LGR5	33.251	53.832	33.251	53.832	0.67889	211.8	2072.7	0.45207	0.57571	0.42429	0.84859	0.96551	True
GFPsh3	GFP	58.901	56.999	58.901	56.999	-0.046562	1.8096	7131	0.44584	0.32785	0.67215	0.65571	0.96551	False
TCF4sh2	TCF4	31.351	30.61	31.351	30.61	-0.033392	0.27393	1825.8	0.41156	0.34033	0.65967	0.68067	0.96551	False
POLRD2sh5	POLRD2	35.151	34.833	35.151	34.833	-0.012752	0.050602	2336.6	0.401	0.34421	0.65579	0.68842	0.96551	False
hSMARCA4sh2	hSMARCA4	64.601	101.33	64.601	101.33	0.64145	674.54	8710.1	0.39356	0.54082	0.45918	0.91836	0.96551	True
KRT20scrmsh8	KRT20scrm	192.85	294.49	192.85	294.49	0.60816	5165.3	93467	0.33246	0.49754	0.50246	0.99507	0.99507	True
