sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
SOX9_g4	SOX9	9154.6	7772.8	9154.6	7772.8	-0.23603	9.5464e+05	9.9571e+07	0.45784	0.32353	0.67647	0.64707	0.99006	False
SOX9_g2	SOX9	16134	12757	16134	12757	-0.33888	5.7049e+06	1.7549e+08	0.45682	0.3239	0.6761	0.6478	0.99006	False
LRIG1_g3	LRIG1	9996.5	8714	9996.5	8714	-0.19807	8.224e+05	1.0873e+08	0.41375	0.33953	0.66047	0.67906	0.99006	False
AAVS1_g9	AAVS1	6800.6	6683	6800.6	6683	-0.025157	6912	7.3967e+07	0.36789	0.35648	0.64352	0.71295	0.99006	False
CCR5_g1	CCR5	12229	11050	12229	11050	-0.1463	6.9551e+05	1.3301e+08	0.3373	0.36795	0.63205	0.73589	0.99006	False
ROSA26_g8	ROSA26	10894	10305	10894	10305	-0.080302	1.7398e+05	1.1849e+08	0.30502	0.38018	0.61982	0.76035	0.99006	False
AAVS1_g10	AAVS1	8294.9	8267.1	8294.9	8267.1	-0.0048508	387.72	9.0221e+07	0.30466	0.38031	0.61969	0.76063	0.99006	False
AAVS1_g4	AAVS1	9433.7	9247	9433.7	9247	-0.028823	17414	1.0261e+08	0.29395	0.3844	0.6156	0.7688	0.99006	False
SOX9_g5	SOX9	19463	17445	19463	17445	-0.15788	2.0354e+06	2.1169e+08	0.28032	0.38962	0.61038	0.77923	0.99006	False
PROM1_g1	PROM1	15194	13973	15194	13973	-0.12077	7.4437e+05	1.6525e+08	0.27982	0.38981	0.61019	0.77962	0.99006	False
SOX9_g3	SOX9	15838	14655	15838	14655	-0.11203	7.0028e+05	1.7227e+08	0.26559	0.39528	0.60472	0.79056	0.99006	False
CCR5_g6	CCR5	14626	13703	14626	13703	-0.09403	4.2591e+05	1.5908e+08	0.26229	0.39655	0.60345	0.79309	0.99006	False
ROSA26_g5	ROSA26	14983	14061	14983	14061	-0.091621	4.2502e+05	1.6296e+08	0.25613	0.39892	0.60108	0.79785	0.99006	False
CTRL0005_g5	CTRL	13498	12862	13498	12862	-0.069573	2.0194e+05	1.4681e+08	0.25484	0.39942	0.60058	0.79885	0.99006	False
mKate2_g4	mKate2	10851	10718	10851	10718	-0.017847	8901.4	1.1803e+08	0.25415	0.39969	0.60031	0.79938	0.99006	False
LRIG1_g2	LRIG1	12083	11755	12083	11755	-0.039645	53639	1.3142e+08	0.25021	0.40121	0.59879	0.80243	0.99006	False
CCR5_g4	CCR5	10536	10499	10536	10499	-0.0050128	667.9	1.146e+08	0.24984	0.40136	0.59864	0.80271	0.99006	False
CCR5_g5	CCR5	11309	11136	11309	11136	-0.022233	14957	1.23e+08	0.24902	0.40167	0.59833	0.80334	0.99006	False
AAVS1_g5	AAVS1	15209	14337	15209	14337	-0.085177	3.8022e+05	1.6543e+08	0.24785	0.40212	0.59788	0.80425	0.99006	False
SOX9_g1	SOX9	17378	16134	17378	16134	-0.10716	7.7384e+05	1.8901e+08	0.24735	0.40232	0.59768	0.80464	0.99006	False
LRIG1_g6	LRIG1	12028	11842	12028	11842	-0.02239	17156	1.3082e+08	0.23628	0.40661	0.59339	0.81322	0.99006	False
mKate2_g1	mKate2	11203	11166	11203	11166	-0.0048154	696.95	1.2185e+08	0.23621	0.40663	0.59337	0.81327	0.99006	False
KRT20_g5	KRT20	15827	18832	15827	18832	0.25077	4.5147e+06	1.7215e+08	0.22902	0.53797	0.46203	0.92405	0.99006	True
CCR5_g8	CCR5	18007	17065	18007	17065	-0.077486	4.4337e+05	1.9585e+08	0.21413	0.41522	0.58478	0.83045	0.99006	False
AAVS1_g7	AAVS1	12957	12903	12957	12903	-0.0060438	1467.2	1.4093e+08	0.20661	0.41816	0.58184	0.83631	0.99006	False
EGFP_g1	EGFP	7817	9691.8	7817	9691.8	0.3101	1.7573e+06	8.5023e+07	0.20332	0.47682	0.52318	0.95363	0.99006	True
LRIG1_g4	LRIG1	25662	23975	25662	23975	-0.098098	1.423e+06	2.7912e+08	0.19189	0.42391	0.57609	0.84783	0.99006	False
LRIG1_g1	LRIG1	19128	18329	19128	18329	-0.06151	3.1873e+05	2.0804e+08	0.18968	0.42478	0.57522	0.84956	0.99006	False
ROSA26_g7	ROSA26	22918	21631	22918	21631	-0.08339	8.2844e+05	2.4927e+08	0.18813	0.42539	0.57461	0.85077	0.99006	False
EGFP_g3	EGFP	7171.1	8829.2	7171.1	8829.2	0.30004	1.3746e+06	7.7998e+07	0.18774	0.46243	0.53757	0.92486	0.99006	True
ROSA26_g4	ROSA26	18633	17941	18633	17941	-0.054635	2.3976e+05	2.0266e+08	0.18683	0.4259	0.5741	0.85179	0.99006	False
SOX9_g6	SOX9	26780	25178	26780	25178	-0.088956	1.2822e+06	2.9127e+08	0.17804	0.42935	0.57065	0.85869	0.99006	False
CCR5_g7	CCR5	28195	26440	28195	26440	-0.092678	1.5388e+06	3.0666e+08	0.17773	0.42947	0.57053	0.85893	0.99006	False
