sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
KRT20sh8	KRT20	11875	8218.2	11875	8218.2	-0.53098	6.686e+06	2.2575e+05	7.6963	7.0048e-15	1	1.401e-14	2.2555e-12	False
KRT20scrmsh10	KRT20scrm	571.61	857.65	571.61	857.65	0.58452	40909	4614.1	4.2109	0.99999	1.2716e-05	2.5431e-05	0.0020472	True
hSATB1sh1	hSATB1	28.337	64.062	28.337	64.062	1.1491	638.12	107.75	3.4416	0.99971	0.00029007	0.00058014	0.025197	True
SOX9scrmsh1	SOX9scrm	454.21	655	454.21	655	0.52717	20159	3446.8	3.4201	0.99969	0.000313	0.00062601	0.025197	True
SOX9sh7	SOX9	4294.3	5106.6	4294.3	5106.6	0.24989	3.2993e+05	60829	3.2936	0.99951	0.00049462	0.00098924	0.031853	True
TCF4sh1	TCF4	550.56	346.46	550.56	346.46	-0.66667	20828	4399.5	3.0771	0.0010452	0.99895	0.0020903	0.05609	False
KRT20scrmsh1	KRT20scrm	27.528	54.91	27.528	54.91	0.97074	374.9	103.98	2.6853	0.99636	0.0036362	0.0072724	0.16727	True
LGR5sh6	LGR5	74.487	122.89	74.487	122.89	0.71481	1171.6	355.63	2.5669	0.99487	0.0051308	0.010262	0.20651	True
POLRD2scrmsh2	POLRD2scrm	119.83	183.03	119.83	183.03	0.60703	1997.6	643.46	2.4918	0.99364	0.0063558	0.012712	0.22739	True
KRT20sh2m	KRT20	2755.2	3193.9	2755.2	3193.9	0.21311	96244	34391	2.3658	0.991	0.0089957	0.017991	0.28945	True
SOX9sh8	SOX9	1399.9	1680	1399.9	1680	0.26299	39234	14447	2.3306	0.99011	0.0098881	0.019776	0.28945	True
hSMARCC1sh2	hSMARCC1	684.15	509.88	684.15	509.88	-0.42343	15184	5798.1	2.2886	0.011051	0.98895	0.022102	0.29654	False
hSMARCC2sh2	hSMARCC2	1768.3	2077.4	1768.3	2077.4	0.23236	47796	19479	2.2153	0.98663	0.01337	0.026739	0.31361	True
SOX9scrmsh8	SOX9scrm	9262.3	10151	9262.3	10151	0.1321	3.9449e+05	1.6379e+05	2.1948	0.98591	0.014089	0.028178	0.31361	True
KRT20scrmsh7	KRT20scrm	225.08	307.24	225.08	307.24	0.4472	3374.8	1419.5	2.1805	0.98539	0.014609	0.029218	0.31361	True
mKatescrmsh3	mKatescrm	256.66	171.27	256.66	171.27	-0.5808	3645.6	1674.9	2.0864	0.01847	0.98153	0.03694	0.36659	False
mKatescrmsh6	mKatescrm	13.764	27.455	13.764	27.455	0.94661	93.725	44.64	2.0492	0.97937	0.020629	0.041258	0.36659	True
hSMARCD1sh3	hSMARCD1	116.59	167.35	116.59	167.35	0.51768	1288.1	621.79	2.0355	0.9791	0.020899	0.041799	0.36659	True
hSMARCC1sh1	hSMARCC1	336	434.05	336	434.05	0.36844	4807	2353.4	2.0212	0.97837	0.021631	0.043262	0.36659	True
SOX9scrmsh10	SOX9scrm	7438.2	8133.2	7438.2	8133.2	0.12887	2.4156e+05	1.2342e+05	1.9785	0.97606	0.023937	0.047873	0.38538	True
KRT20scrmsh8	KRT20scrm	164.36	224.87	164.36	224.87	0.44991	1830.9	956.04	1.9571	0.97483	0.025168	0.050336	0.38591	True
MYCsh1	MYC	1041.2	862.87	1041.2	862.87	-0.27074	15900	9899.3	1.7923	0.036544	0.96346	0.073087	0.52251	False
LGR5sh7	LGR5	189.46	129.43	189.46	129.43	-0.54617	1801.5	1142.9	1.7755	0.037905	0.9621	0.075809	0.52251	False
