sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
GFPsh2	GFP	323.41	4851.8	323.41	4851.8	3.9029	1.0253e+07	1.4677e+05	11.82	1	1.9174e-32	3.8347e-32	6.1739e-30	True
SOX9sh8	SOX9	1955.2	14719	1955.2	14719	2.9117	8.1462e+07	5.9455e+06	5.2348	1	1.0471e-07	2.0943e-07	1.6859e-05	True
SOX9sh3	SOX9	201.28	851.5	201.28	851.5	2.0753	2.1139e+05	55382	2.763	0.99644	0.0035631	0.0071262	0.38244	True
TCF4sh1	TCF4	768.95	2516	768.95	2516	1.7088	1.526e+06	8.7147e+05	1.8714	0.96145	0.038548	0.077096	0.84737	True
mKatesh10	mKate	61.064	9.8595	61.064	9.8595	-2.5148	1310.9	4798.8	1.6409	0.050406	0.94959	0.10081	0.84737	False
KRT20sh1	KRT20	118.73	20.615	118.73	20.615	-2.4697	4813.7	18739	1.6038	0.054375	0.94563	0.10875	0.84737	False
LGR5sh8	LGR5	100.64	22.408	100.64	22.408	-2.1184	3060.3	13350	1.4691	0.070909	0.92909	0.14182	0.84737	False
SOX9sh4	SOX9	83.68	19.719	83.68	19.719	-2.0311	2045.5	9145.4	1.4366	0.075409	0.92459	0.15082	0.84737	False
KRT20scrmsh1	KRT20scrm	38.447	9.8595	38.447	9.8595	-1.861	408.64	1866.7	1.3866	0.082785	0.91722	0.16557	0.84737	False
hSMARCB1sh1	hSMARCB1	78.026	20.615	78.026	20.615	-1.8703	1648	7924.6	1.3699	0.085362	0.91464	0.17072	0.84737	False
TCF4sh2	TCF4	37.317	10.756	37.317	10.756	-1.7046	352.74	1756.6	1.3163	0.094044	0.90596	0.18809	0.84737	False
KRT20sh5	KRT20	80.287	23.304	80.287	23.304	-1.7418	1623.5	8402.1	1.3132	0.094557	0.90544	0.18911	0.84737	False
GFPscrmsh7	GFPscrm	140.22	42.127	140.22	42.127	-1.7113	4811.1	26361	1.2932	0.097966	0.90203	0.19593	0.84737	False
KRT20sh3	KRT20	100.64	30.475	100.64	30.475	-1.6912	2461.7	13350	1.2876	0.09895	0.90105	0.1979	0.84737	False
SOX9sh9	SOX9	3054.3	8000.5	3054.3	8000.5	1.389	1.2233e+07	1.4889e+07	1.2818	0.87279	0.12721	0.25442	0.84737	True
mKatescrmsh7	mKatescrm	49.756	16.134	49.756	16.134	-1.5667	565.21	3157.9	1.2429	0.10695	0.89305	0.21391	0.84737	False
mKatesh8	mKate	58.802	19.719	58.802	19.719	-1.5292	763.74	4442.4	1.2216	0.11093	0.88907	0.22186	0.84737	False
LGR5sh6	LGR5	104.03	35.853	104.03	35.853	-1.511	2324.4	14289	1.2053	0.11405	0.88595	0.2281	0.84737	False
mKatescrmsh5	mKatescrm	96.119	33.164	96.119	33.164	-1.5073	1981.7	12149	1.2043	0.11424	0.88576	0.22848	0.84737	False
hSMARCA4sh1	hSMARCA4	219.38	77.98	219.38	77.98	-1.4804	9996.6	66096	1.1874	0.11754	0.88246	0.23509	0.84737	False
MYCsh1	MYC	1454.2	523.45	1454.2	523.45	-1.4724	4.3317e+05	3.2333e+06	1.1868	0.11765	0.88235	0.23531	0.84737	False
SOX9sh7	SOX9	5997.8	15080	5997.8	15080	1.33	4.124e+07	5.9711e+07	1.1753	0.84646	0.15354	0.30707	0.84737	True
mKatescrmsh2	mKatescrm	62.194	22.408	62.194	22.408	-1.4328	791.48	4982.2	1.1746	0.12007	0.87993	0.24015	0.84737	False
Prom1sh2	Prom1	105.17	38.542	105.17	38.542	-1.4249	2219.3	14609	1.1647	0.12207	0.87793	0.24414	0.84737	False
MYCsh4	MYC	64.456	24.201	64.456	24.201	-1.3771	810.25	5359.8	1.147	0.12569	0.87431	0.25137	0.84737	False
SOX9scrmsh2	SOX9scrm	161.71	62.742	161.71	62.742	-1.3519	4896.9	35325	1.1276	0.12973	0.87027	0.25947	0.84737	False
KRT20sh8	KRT20	16586	7071.9	16586	7071.9	-1.2296	4.5254e+07	4.8443e+08	1.0873	0.13845	0.86155	0.27691	0.84737	False
KRT20scrmsh3	KRT20scrm	119.87	49.297	119.87	49.297	-1.2648	2489.9	19107	1.0863	0.13867	0.86133	0.27734	0.84737	False
LGR5sh7	LGR5	264.61	109.35	264.61	109.35	-1.2672	12053	97159	1.0862	0.1387	0.8613	0.2774	0.84737	False
