sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
KRT20sh8	KRT20	11000	8645.6	11000	8645.6	-0.3475	2.7728e+06	1.1542e+05	6.9317	2.079e-12	1	4.158e-12	6.6944e-10	False
CCR5ch2	CCR5	4.1697	36.211	4.1697	36.211	2.8476	513.31	43.749	4.8442	1	8.6399e-07	1.728e-06	6.9551e-05	True
mKatesh5m	mKate	23.35	98.642	23.35	98.642	2.0328	2834.4	244.99	4.8103	1	8.0842e-07	1.6168e-06	6.9551e-05	True
mKatescrmsh3	mKatescrm	1316.8	754.18	1316.8	754.18	-0.80323	1.5827e+05	13816	4.7865	8.4848e-07	1	1.697e-06	6.9551e-05	False
KRT20scrmsh1	KRT20scrm	3.3358	26.221	3.3358	26.221	2.6504	261.88	34.999	3.8684	0.99992	7.6755e-05	0.00015351	0.004943	True
GFPsh3	GFP	3.3358	23.724	3.3358	23.724	2.5116	207.84	34.999	3.4463	0.9996	0.00039822	0.00079643	0.018318	True
hSMARCA4sh3	hSMARCA4	5.0036	29.967	5.0036	29.967	2.3668	311.59	52.499	3.4454	0.99962	0.00037765	0.0007553	0.018318	True
mKatesh4	mKate	150.11	277.2	150.11	277.2	0.88052	8075.7	1575	3.2024	0.99932	0.00068157	0.0013631	0.027433	True
MYCscrmsh1	MYCscrm	749.71	1026.4	749.71	1026.4	0.45264	38273	7866.1	3.1195	0.99909	0.00090588	0.0018118	0.031666	True
GFPsh9	GFP	5.0036	27.47	5.0036	27.47	2.2455	252.37	52.499	3.1007	0.99872	0.0012785	0.0025569	0.031666	True
GFPsh10	GFP	15.011	53.691	15.011	53.691	1.7723	748.09	157.5	3.0822	0.99884	0.0011621	0.0023241	0.031666	True
SOX9scrmsh8	SOX9scrm	14217	15397	14217	15397	0.11502	6.9614e+05	1.4917e+05	3.0551	0.99888	0.0011249	0.0022497	0.031666	True
SOX9scrmsh10	SOX9scrm	4799.3	5479	4799.3	5479	0.19105	2.31e+05	50355	3.029	0.99877	0.0012269	0.0024538	0.031666	True
TCF4sh2	TCF4	4.1697	23.724	4.1697	23.724	2.2578	191.19	43.749	2.9564	0.99788	0.0021152	0.0042304	0.04865	True
KRT20sh7	KRT20	2311.7	2742	2311.7	2742	0.24619	92591	24254	2.7631	0.99714	0.0028623	0.0057247	0.061445	True
mKatescrmsh6	mKatescrm	4.1697	21.227	4.1697	21.227	2.1042	145.47	43.749	2.5788	0.99326	0.0067367	0.013473	0.13558	True
CCR5ch3	CCR5	264.36	137.35	264.36	137.35	-0.93962	8065.6	2773.7	2.4116	0.0079411	0.99206	0.015882	0.15041	False
KRT20scrmsh7	KRT20scrm	97.571	171.06	97.571	171.06	0.80371	2700.6	1023.7	2.2969	0.98918	0.010823	0.021647	0.19362	True
